numeroApolice,total_veiculos,pct_autonomos,motorista_licenciado,classe_risco,sinistralidade_rc_declarada,sinistralidade_rcfv_declarada,valor_pago_historico,valor_sinistro_historico,qt_cias_anteriores,tipo_sinistro_predominante,lmi_por_veiculo,premio_por_veiculo,qt_coberturas_ativas,agravo_aplicado,desconto_aplicado,referral_pendente,tempo_cotacao_emissao,parcelas_com_juros,apolice_anterior,_perfil_gerador,cluster
RCT-2025-000440,0.1712328767123287,0.2376237623762375,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.5477159752639859,0.0713579735385602,1.0,0.0,0.0,0.0,0.0674157303370786,0.0,1.0,alta_cobertura,0
RCT-2024-000441,0.3835616438356164,0.3007215975834871,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7854530170445769,0.0662536078387054,0.75,0.0,1.0,1.0,0.0449438202247191,0.0,0.0,alta_cobertura,0
RCT-2025-000442,0.0684931506849315,0.3412033511043412,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.2117879803983847,0.4928614949269,0.5,0.0,0.0,1.0,0.5842696629213483,1.0,0.0,referral,2
RCT-2025-000443,0.1575342465753424,0.2559025133282558,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.3997161380336507,0.2010188748423211,0.375,0.0,0.0,1.0,0.1797752808988764,0.0,0.0,referral,2
RCT-2025-000444,0.0136986301369863,0.2217821782178217,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.2927540526216508,0.3082373606666935,0.25,0.0,0.0,1.0,0.449438202247191,1.0,0.0,referral,2
RCT-2024-000445,0.1506849315068493,0.3104950495049505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568562600070729,0.0055227268955489,0.625,0.0,1.0,1.0,0.0112359550561797,0.0,1.0,alta_cobertura,0
RCT-2025-000446,0.1438356164383561,0.3234323432343234,0.0,0.5,0.0,1.0,0.0052921963910163,0.0068438649883892,0.3333333333333333,0.0,0.1271426049300317,0.3686995355928792,0.25,1.0,0.0,1.0,0.3258426966292135,1.0,0.0,referral,2
RCT-2025-000447,0.0410958904109589,0.1232123212321232,1.0,0.25,1.0,0.0,0.0072061579636518,0.0076073499015129,0.3333333333333333,1.0,0.7665457971827082,0.0127067694495703,1.0,0.0,1.0,0.0,0.0112359550561797,0.0,1.0,alta_cobertura,0
RCT-2025-000448,0.0342465753424657,0.4158415841584157,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.430118509761945,0.3235814879230106,0.75,0.0,0.0,1.0,0.8089887640449438,1.0,0.0,referral,2
RCT-2025-000449,0.6095890410958904,0.988377098579423,0.0,1.0,1.0,0.0,0.8874462476082502,0.8532260869852135,1.0,0.3333333333333333,0.195365915824329,0.8671852648595897,0.5,0.0,0.0,0.0,0.0337078651685393,0.0,0.0,alto_risco,1
RCT-2025-000450,0.1232876712328767,0.1584158415841584,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4505078763734139,0.5014820370700159,0.125,1.0,0.0,1.0,0.9662921348314606,0.0,0.0,referral,2
RCT-2025-000451,0.2054794520547945,0.168016801680168,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.4273213196445075,0.5305758094281086,0.5,0.0,0.0,1.0,0.1910112359550561,0.0,0.0,referral,2
RCT-2025-000452,0.2465753424657533,0.3696369636963695,1.0,0.5,1.0,1.0,0.0063586107471392,0.0060202020097893,0.3333333333333333,0.0,0.122231899867725,0.4861788023021026,0.375,0.0,0.0,1.0,0.7303370786516854,0.0,0.0,referral,2
RCT-2026-000453,0.0753424657534246,0.0792079207920792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200532534068656,0.2729644036633418,0.75,0.0,1.0,0.0,0.0449438202247191,0.0,0.0,alta_cobertura,0
RCT-2025-000454,0.6095890410958904,0.4700817907877743,0.0,0.75,1.0,1.0,0.1337509877323478,0.1369608959052168,0.3333333333333333,1.0,0.1503416498294211,0.6987270662669121,0.25,1.0,0.0,0.0,0.1011235955056179,0.0,1.0,alto_risco,1
RCT-2026-000455,0.2191780821917808,0.3168316831683168,0.0,0.25,0.0,0.0,0.0085243166609803,0.0092737846336458,0.3333333333333333,1.0,0.9380055634730918,0.0694346903948982,0.625,0.0,1.0,0.0,0.1011235955056179,0.0,1.0,alta_cobertura,0
RCT-2025-000456,0.1095890410958904,0.2334549244398123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8981020892984045,0.0132249300748765,0.875,0.0,1.0,0.0,0.0786516853932584,0.0,0.0,alta_cobertura,0
RCT-2026-000457,0.0410958904109589,0.2464246424642464,0.0,0.25,0.0,0.0,0.0163139045131238,0.0152290176536224,0.3333333333333333,0.0,0.3296537474915367,0.1659211456659343,0.25,0.0,0.0,1.0,0.8651685393258426,1.0,0.0,referral,2
RCT-2025-000458,0.7465753424657534,1.0,0.0,1.0,1.0,1.0,0.6500144767278209,0.6092900019547731,0.6666666666666666,1.0,0.0004094249770031,0.522481418635349,0.25,1.0,0.0,1.0,0.1011235955056179,0.0,1.0,alto_risco,1
RCT-2024-000459,0.2123287671232876,0.7175305765870704,0.0,1.0,0.0,1.0,0.2998612873445805,0.2871073577152823,1.0,1.0,0.0126280990050046,0.4966912651757663,0.5,0.0,0.0,0.0,0.1011235955056179,0.0,1.0,alto_risco,1
RCT-2026-000460,0.1917808219178082,0.1430852762695624,0.0,0.75,0.0,1.0,0.009747004839804,0.0104124656741783,0.3333333333333333,0.0,0.323203421802172,0.3284211588494977,0.375,0.0,0.0,1.0,0.7303370786516854,1.0,0.0,referral,2
RCT-2025-000461,0.0136986301369863,0.4435643564356435,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1581957758803573,0.5319334217700493,0.625,0.0,0.0,1.0,0.4157303370786517,0.0,0.0,referral,2
RCT-2026-000462,0.3698630136986301,0.1945457703665103,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9365655977463268,0.1713326245579634,0.875,0.0,1.0,0.0,0.0224719101123595,0.0,0.0,alta_cobertura,0
RCT-2024-000463,0.3561643835616438,0.2217821782178217,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.752451585230107,0.0394332141768921,1.0,0.0,1.0,0.0,0.0898876404494382,0.0,1.0,alta_cobertura,0
RCT-2024-000464,0.321917808219178,0.1108910891089108,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5601174534832527,0.082333325833287,0.875,0.0,0.0,0.0,0.0561797752808988,0.0,1.0,alta_cobertura,0
RCT-2024-000465,0.0547945205479452,0.1008100810081008,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5415487693211637,0.2743193080582064,1.0,0.0,0.0,0.0,0.0561797752808988,0.0,1.0,alta_cobertura,0
RCT-2026-000466,0.2534246575342466,0.3326732673267326,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.441490961219582,0.515359167242734,0.375,0.0,0.0,1.0,0.7865168539325842,1.0,0.0,referral,2
RCT-2025-000467,0.9657534246575342,0.9163916391639162,0.0,0.75,1.0,1.0,0.8499763827817268,0.8260592730539542,1.0,0.6666666666666666,0.2009185928089321,0.6095246612736192,0.625,0.0,0.0,0.0,0.0449438202247191,1.0,0.0,alto_risco,1
RCT-2025-000468,0.0547945205479452,0.3024302430243024,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.251399725787263,0.1262028960826663,0.75,1.0,0.0,1.0,0.5617977528089887,1.0,0.0,referral,2
RCT-2025-000469,0.321917808219178,0.0221782178217821,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.925525885342042,0.1605397631708791,0.75,0.0,1.0,0.0,0.0786516853932584,0.0,0.0,alta_cobertura,0
RCT-2025-000470,0.0410958904109589,0.1232123212321232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827895497618633,0.2344803009600131,0.75,0.0,1.0,1.0,0.1011235955056179,0.0,0.0,alta_cobertura,0
RCT-2026-000471,0.6506849315068494,0.9165487977369164,0.0,1.0,1.0,1.0,0.376080890369843,0.3738087957053073,0.6666666666666666,1.0,0.2756765801104384,0.6227860530188074,0.5,1.0,0.0,0.0,0.0449438202247191,0.0,0.0,alto_risco,1
RCT-2025-000472,0.136986301369863,0.1928540680154971,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.5119414561309771,0.3845594030515434,0.375,0.0,0.0,1.0,0.3370786516853932,1.0,0.0,referral,2
RCT-2024-000473,0.1506849315068493,0.1774257425742574,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.41386542460642,0.1852392666359005,0.375,0.0,0.0,1.0,0.2134831460674157,0.0,0.0,referral,2
RCT-2026-000474,0.0068493150684931,0.2772277227722772,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.1302471524620147,0.4474805070605754,0.5,1.0,0.0,1.0,0.8876404494382022,0.0,0.0,referral,2
RCT-2025-000475,0.047945205479452,0.1108910891089108,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2765439364087947,0.36711898727673,0.25,0.0,0.0,1.0,0.2134831460674157,1.0,0.0,referral,2
RCT-2026-000476,0.2260273972602739,0.616061606160616,0.0,0.75,0.0,1.0,0.1559777945876052,0.1601235659657619,0.6666666666666666,0.3333333333333333,0.3048091038455217,0.5340999134179054,0.375,0.0,0.0,1.0,0.0898876404494382,0.0,0.0,alto_risco,2
RCT-2025-000477,0.1643835616438356,0.1642830949761642,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7859621367903461,0.0182105120376747,0.875,0.0,0.0,0.0,0.0224719101123595,0.0,1.0,alta_cobertura,0
RCT-2025-000478,0.7191780821917808,0.9651631829849652,1.0,0.75,1.0,1.0,0.1126892125559832,0.1049946995857865,0.3333333333333333,0.6666666666666666,0.1185098994164518,0.9205572440116004,0.125,1.0,0.0,0.0,0.0224719101123595,0.0,0.0,alto_risco,1
RCT-2026-000479,0.0616438356164383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767214413788576,0.2391805848376511,1.0,0.0,1.0,0.0,0.0112359550561797,0.0,0.0,alta_cobertura,0
RCT-2025-000480,0.541095890410959,0.5003622313450857,1.0,1.0,1.0,1.0,0.1909844305360668,0.2268974879371263,0.3333333333333333,0.6666666666666666,0.1366776803807926,0.6454095889893687,0.5,1.0,0.0,1.0,0.0561797752808988,1.0,0.0,alto_risco,1
RCT-2026-000481,0.184931506849315,0.4805280528052805,1.0,0.25,0.0,0.0,0.0048644071558348,0.00487251369352,0.3333333333333333,0.0,0.3492853463399611,0.1050777693628323,0.5,0.0,0.0,1.0,0.4943820224719101,1.0,0.0,referral,2
RCT-2025-000482,0.1506849315068493,0.0887128712871287,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.5482591800371541,0.1021067909248802,1.0,0.0,1.0,0.0,0.0224719101123595,0.0,1.0,alta_cobertura,0
RCT-2026-000483,0.3013698630136986,0.8729724036233409,0.0,0.75,1.0,1.0,0.5319786390165814,0.5797334758093957,1.0,0.3333333333333333,0.3159388675935415,0.6359461532972246,0.25,1.0,0.0,0.0,0.0898876404494382,1.0,0.0,alto_risco,1
RCT-2026-000484,0.2191780821917808,0.3801980198019801,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.2498449856850904,0.5685034080529434,0.375,0.0,0.0,1.0,0.1910112359550561,1.0,0.0,referral,2
RCT-2024-000485,0.1643835616438356,0.3696369636963695,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.2004456066341319,0.3990403736592795,0.25,0.0,0.0,1.0,0.2696629213483146,1.0,0.0,referral,2
RCT-2025-000486,0.1027397260273972,0.1848184818481847,1.0,0.25,1.0,1.0,0.0114004862379109,0.0111913753357613,0.3333333333333333,0.0,0.3600714195706652,0.2127752024959303,0.375,1.0,0.0,1.0,0.696629213483146,1.0,0.0,referral,2
RCT-2025-000487,0.6232876712328766,0.5072677480514008,0.0,1.0,1.0,0.0,0.5017326751786658,0.4795799376688914,1.0,0.3333333333333333,0.033959281318643,0.8753010777121726,0.375,1.0,0.0,0.0,0.0449438202247191,1.0,0.0,alto_risco,1
RCT-2025-000488,0.184931506849315,0.1108910891089108,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.923151779989454,0.2646443124329916,0.875,0.0,0.0,0.0,0.0561797752808988,0.0,1.0,alta_cobertura,0
RCT-2024-000489,0.0273972602739726,0.1584158415841584,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8522860889281944,0.1913359744666509,0.75,0.0,1.0,0.0,0.0674157303370786,0.0,1.0,alta_cobertura,0
RCT-2025-000490,0.3904109589041096,0.0369636963696369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6596815499670347,0.2691352776432025,0.875,0.0,1.0,0.0,0.0,0.0,1.0,alta_cobertura,0
RCT-2024-000491,0.273972602739726,0.0257886253741653,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3560166732211324,0.1540889021158384,0.75,0.0,0.0,0.0,0.1011235955056179,0.0,1.0,alta_cobertura,0
RCT-2025-000492,0.0205479452054794,0.1848184818481847,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2729340604847937,0.2502184521457686,0.625,0.0,1.0,0.0,0.0337078651685393,0.0,0.0,alta_cobertura,0
RCT-2025-000493,0.3082191780821918,0.5082508250825082,1.0,1.0,1.0,1.0,0.445656656499807,0.5024262630799892,0.6666666666666666,0.3333333333333333,0.205403976634678,0.9684379518644904,0.375,1.0,0.0,0.0,0.0674157303370786,1.0,0.0,alto_risco,1
RCT-2025-000494,0.0,0.3696369636963695,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.2554350046383187,0.3755932283943879,0.625,0.0,0.0,1.0,0.5280898876404494,1.0,0.0,referral,2
RCT-2025-000495,0.732876712328767,0.756075607560756,0.0,0.75,0.0,1.0,0.5549529570852926,0.5804053839359944,0.6666666666666666,0.6666666666666666,0.0742387052733454,0.3527252415493627,0.375,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,alto_risco,1
RCT-2024-000496,0.7123287671232876,0.8187286018321457,1.0,0.75,0.0,1.0,0.2543651768946263,0.3208514559164893,0.3333333333333333,1.0,0.38329154717639,0.5387124256182276,0.375,0.0,0.0,0.0,0.0337078651685393,1.0,0.0,alto_risco,1
RCT-2025-000497,0.1917808219178082,0.3219418716065155,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.4030370564408351,0.1889546068218362,0.625,0.0,0.0,1.0,0.6516853932584269,1.0,0.0,referral,2
RCT-2026-000498,0.2328767123287671,0.1798233877441798,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8963461199680246,0.2900161405610629,1.0,0.0,0.0,1.0,0.1011235955056179,0.0,1.0,alta_cobertura,0
RCT-2026-000499,0.636986301369863,0.8085808580858085,0.0,0.75,1.0,1.0,0.258575681932717,0.3188548783348355,0.6666666666666666,0.3333333333333333,0.0813948057243835,0.667217750519099,0.375,1.0,0.0,0.0,0.0337078651685393,1.0,1.0,alto_risco,1
RCT-2025-000500,0.3561643835616438,0.0403240324032403,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8409696841833815,0.297942473644083,0.75,0.0,1.0,1.0,0.0898876404494382,0.0,1.0,alta_cobertura,0
RCT-2026-000501,0.3698630136986301,0.0972728851832551,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4046189205060451,0.3564127769002247,0.875,0.0,1.0,0.0,0.0674157303370786,0.0,1.0,alta_cobertura,0
RCT-2026-000502,0.2054794520547945,0.1344134413441344,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3339588455034047,0.2975329304981591,0.75,0.0,0.0,1.0,0.4269662921348314,1.0,0.0,referral,2
RCT-2026-000503,0.184931506849315,0.1848184818481847,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.1632275449686394,0.4973856022196734,0.25,1.0,0.0,1.0,0.8089887640449438,1.0,0.0,referral,2
RCT-2026-000504,0.2328767123287671,0.0899116938720899,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5674444146911326,0.3371166899508817,1.0,0.0,1.0,0.0,0.0786516853932584,0.0,1.0,alta_cobertura,0
RCT-2025-000505,0.1095890410958904,0.4085461177696716,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0850932873292729,0.4366989805698577,0.5,0.0,0.0,1.0,0.9438202247191012,1.0,0.0,referral,2
RCT-2026-000506,0.1164383561643835,0.4990099009900989,1.0,0.25,1.0,0.0,0.0177439152016896,0.0174725010554503,0.3333333333333333,0.0,0.1102995224657102,0.5791430814147578,0.625,0.0,0.0,1.0,0.3820224719101123,1.0,0.0,referral,2
RCT-2025-000507,0.6506849315068494,0.6449787835926449,1.0,0.75,0.0,1.0,0.4419880492467155,0.4806305949805418,0.6666666666666666,0.3333333333333333,0.0985052569493451,0.9687665502540944,0.75,0.0,0.0,0.0,0.0112359550561797,0.0,0.0,alto_risco,1
RCT-2024-000508,0.1301369863013698,0.3024302430243024,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3957734238101802,0.319849503157476,1.0,0.0,0.0,1.0,0.1011235955056179,0.0,1.0,alta_cobertura,0
RCT-2026-000509,0.0753424657534246,0.1584158415841584,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.3375459742627854,0.1432299595571973,0.75,0.0,1.0,0.0,0.0674157303370786,0.0,1.0,alta_cobertura,0
RCT-2025-000510,0.1643835616438356,0.041070773744041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8323274943339011,0.0322231132738195,0.875,0.0,0.0,0.0,0.1011235955056179,0.0,1.0,alta_cobertura,0
RCT-2026-000511,0.1643835616438356,0.1232123212321232,0.0,0.25,0.0,0.0,0.0037134908697497,0.0051140709156253,0.3333333333333333,0.0,0.2220331437847687,0.2996885786044684,0.625,0.0,0.0,1.0,0.1910112359550561,1.0,0.0,referral,2
RCT-2026-000512,0.0753424657534246,0.4752475247524751,1.0,0.5,0.0,0.0,0.0036010009484496,0.0036479677974176,0.3333333333333333,0.0,0.0897192375423436,0.2637080300601854,0.125,1.0,0.0,1.0,0.6404494382022472,1.0,0.0,referral,2
RCT-2025-000513,0.3904109589041096,0.6283828382838283,0.0,0.75,1.0,1.0,0.1852574086364895,0.1834068329709165,1.0,1.0,0.0171797021896749,0.5039190534367126,0.25,1.0,0.0,0.0,0.0,1.0,0.0,alto_risco,1
RCT-2025-000514,0.1301369863013698,0.3528352835283528,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2578865942608799,0.1450043841904943,0.875,1.0,0.0,1.0,0.1797752808988764,1.0,0.0,referral,2
RCT-2024-000515,0.3835616438356164,0.0375901996979358,1.0,0.25,0.0,0.0,0.0074298381427658,0.0069343602258576,0.3333333333333333,1.0,0.5341298403272121,0.0279644381208208,0.75,0.0,1.0,0.0,0.1011235955056179,0.0,0.0,alta_cobertura,0
RCT-2025-000516,0.2328767123287671,0.2997056462402996,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.2405471657081276,0.3096592318608728,0.625,1.0,0.0,1.0,0.2808988764044944,0.0,0.0,referral,2
RCT-2025-000517,0.0958904109589041,0.4566103669190448,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1286285160476585,0.133145659224781,0.625,0.0,0.0,1.0,0.7752808988764044,1.0,0.0,referral,2
RCT-2026-000518,0.7534246575342466,0.5004819065977394,0.0,0.75,1.0,1.0,0.4801902863493811,0.5457301564930931,0.6666666666666666,0.6666666666666666,0.2532402438729685,0.9003427557511967,0.375,0.0,0.0,1.0,0.0,1.0,0.0,alto_risco,1
RCT-2024-000519,0.1301369863013698,0.2016201620162016,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.8890344352065512,0.0500665099606707,0.875,0.0,1.0,1.0,0.0112359550561797,0.0,0.0,alta_cobertura,0
RCT-2025-000520,0.9383561643835616,0.8712871287128712,1.0,0.75,1.0,1.0,0.2427883125156917,0.2183558317435653,0.3333333333333333,0.3333333333333333,0.2304151826345297,0.3692794992777615,0.5,1.0,0.0,0.0,0.0561797752808988,0.0,1.0,alto_risco,1
RCT-2024-000521,0.8835616438356164,0.9828982898289828,0.0,1.0,1.0,1.0,0.264298124065724,0.2493447048471425,0.6666666666666666,1.0,0.3433834035579322,0.8150737870365197,0.0,1.0,0.0,0.0,0.1011235955056179,0.0,1.0,alto_risco,1
RCT-2025-000522,0.3493150684931506,0.0616061606160616,1.0,0.25,0.0,0.0,0.0026969921607059,0.0025273900291798,0.3333333333333333,1.0,0.9573171637988726,0.2641028019995584,0.75,0.0,1.0,0.0,0.0,0.0,1.0,alta_cobertura,0
RCT-2025-000523,0.3356164383561644,0.2132520944402132,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5125854911830294,0.2379158726560392,0.5,0.0,1.0,0.0,0.0449438202247191,0.0,1.0,alta_cobertura,0
RCT-2024-000524,0.1575342465753424,0.4691546077684691,0.0,0.75,0.0,0.0,0.0122475335838519,0.0117787451943047,0.3333333333333333,0.0,0.232109188990959,0.540187078466098,0.25,1.0,0.0,1.0,0.6853932584269662,1.0,0.0,referral,2
RCT-2025-000525,0.3904109589041096,0.5174917491749175,1.0,0.75,1.0,1.0,0.2998842623481861,0.3386832298243709,0.3333333333333333,0.3333333333333333,0.3556227868188365,0.3322904678560783,0.375,1.0,0.0,0.0,0.0,1.0,0.0,alto_risco,1
RCT-2025-000526,0.0684931506849315,0.5118050266565117,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5121358807549713,0.1409701256462744,0.375,0.0,0.0,1.0,0.595505617977528,0.0,0.0,referral,2
RCT-2025-000527,0.2876712328767123,0.5667766776677666,0.0,1.0,1.0,1.0,0.067696405122228,0.0856982970152469,0.3333333333333333,1.0,0.3373578652217418,0.847864794892706,0.375,0.0,0.0,0.0,0.0224719101123595,1.0,0.0,alto_risco,1
RCT-2026-000528,0.1506849315068493,0.4879207920792078,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.1669768283582855,0.5052496294657987,0.625,0.0,0.0,1.0,0.247191011235955,1.0,0.0,referral,2
RCT-2025-000529,0.2123287671232876,0.5544554455445544,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.1359255256873462,0.2033752735639533,0.375,0.0,0.0,1.0,0.4382022471910112,1.0,0.0,referral,2
RCT-2026-000530,0.1917808219178082,0.2146279144043436,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.5287975674889139,0.1042621616364675,0.625,1.0,0.0,1.0,0.4044943820224719,1.0,0.0,referral,2
RCT-2026-000531,0.2534246575342466,0.5267326732673266,1.0,1.0,0.0,1.0,0.1544870234408925,0.1374940573421001,0.3333333333333333,1.0,0.0584990101745623,0.7681065478914657,0.5,0.0,0.0,0.0,0.0337078651685393,0.0,0.0,alto_risco,1
RCT-2024-000532,0.0753424657534246,0.1584158415841584,0.0,0.5,1.0,0.0,0.0197439878114606,0.0203436208941741,0.3333333333333333,0.0,0.2024933489199959,0.3468560165052083,0.375,0.0,0.0,1.0,0.696629213483146,1.0,0.0,referral,2
RCT-2025-000533,0.9246575342465754,0.8115942028985507,0.0,1.0,1.0,1.0,0.321236786052358,0.3614861623043744,1.0,0.3333333333333333,0.1416771079867956,0.7446095143228126,0.375,1.0,0.0,0.0,0.0674157303370786,1.0,1.0,alto_risco,1
RCT-2024-000534,1.0,0.528407203136421,1.0,1.0,1.0,1.0,0.4733372226754964,0.4627827752784535,0.6666666666666666,0.3333333333333333,0.0303781781089757,0.6120456699708554,0.25,0.0,0.0,0.0,0.0224719101123595,0.0,1.0,alto_risco,1
RCT-2025-000535,0.2260273972602739,0.8008800880088007,0.0,1.0,1.0,1.0,0.3195538741792637,0.3543906850674945,1.0,0.3333333333333333,0.0,0.7832729823403874,0.0,1.0,0.0,0.0,0.0,1.0,1.0,alto_risco,1
RCT-2026-000536,0.321917808219178,0.4657425742574256,0.0,0.75,0.0,1.0,1.0,0.9941486675110718,1.0,0.6666666666666666,0.1591362421334126,0.3686786937089613,0.625,1.0,0.0,1.0,0.0674157303370786,0.0,0.0,alto_risco,1
RCT-2025-000537,0.0273972602739726,0.4752475247524751,1.0,0.5,1.0,0.0,0.0187871688879946,0.0174958937785998,0.3333333333333333,0.0,0.1807137442567029,0.1657791678395462,0.5,0.0,0.0,1.0,0.9662921348314606,1.0,0.0,referral,2
RCT-2026-000538,0.1164383561643835,0.1663366336633663,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.1378202549347014,0.4819617703492212,0.75,0.0,0.0,1.0,0.797752808988764,1.0,0.0,referral,2
RCT-2024-000539,0.2602739726027397,0.0270466070997343,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7015517693886992,0.3308480541493845,0.875,0.0,0.0,0.0,0.0224719101123595,0.0,0.0,alta_cobertura,0
RCT-2025-000540,0.047945205479452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6204664952014486,0.2062356541668023,1.0,0.0,1.0,0.0,0.0,0.0,1.0,alta_cobertura,0
RCT-2025-000541,0.136986301369863,0.4339216530348687,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.4432356819049253,0.3493637881072773,1.0,0.0,0.0,1.0,0.696629213483146,1.0,0.0,referral,2
RCT-2026-000542,0.0684931506849315,0.1706016755521706,1.0,0.5,0.0,0.0,0.0139670931108532,0.0167737147448753,0.3333333333333333,0.0,0.1336262028151155,0.4486404978513534,0.875,0.0,0.0,1.0,0.4831460674157303,0.0,0.0,referral,2
RCT-2025-000543,0.8013698630136986,0.4712871287128712,0.0,1.0,0.0,0.0,0.8015488313516385,0.87491518870418,1.0,0.6666666666666666,0.2239749069637421,0.9802456261166292,0.75,0.0,0.0,1.0,0.0,0.0,1.0,alto_risco,1
RCT-2025-000544,0.1780821917808219,0.1529532263571184,0.0,0.25,0.0,0.0,0.0134664893957409,0.0140450636455497,0.3333333333333333,0.0,0.3476268817630484,0.4831237203837039,0.5,0.0,0.0,1.0,0.5280898876404494,1.0,0.0,referral,2
RCT-2024-000545,0.0410958904109589,0.2464246424642464,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8971997983234624,0.3062924905104024,0.625,0.0,1.0,0.0,0.0,0.0,0.0,alta_cobertura,0
RCT-2024-000546,0.1232876712328767,0.2112211221122112,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.909639549596012,0.0905104853306542,0.875,0.0,1.0,0.0,0.0786516853932584,0.0,1.0,alta_cobertura,0
RCT-2025-000547,0.1232876712328767,0.264026402640264,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2217899080664841,0.4647384592904935,0.5,0.0,0.0,1.0,0.8764044943820224,1.0,0.0,referral,2
RCT-2026-000548,0.1780821917808219,0.2294298395356776,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.3511447428274364,0.1589081239763922,0.625,1.0,0.0,1.0,0.6067415730337078,0.0,0.0,referral,2
RCT-2025-000549,0.1712328767123287,0.198019801980198,1.0,0.25,0.0,1.0,0.0055291064779255,0.0052188164068744,0.3333333333333333,0.0,0.3799383456072183,0.1334237487848329,0.625,0.0,0.0,1.0,0.7415730337078651,1.0,0.0,referral,2
RCT-2026-000550,0.0753424657534246,0.4752475247524751,1.0,0.75,1.0,0.0,0.0137983415665507,0.0143166085051691,0.3333333333333333,0.0,0.219975408732937,0.1090538843218394,0.5,0.0,0.0,1.0,0.3146067415730337,1.0,0.0,referral,2
